"","modified","institutionCode","institutionID","CollectionCode","RightsHolder","License","DatasetID","DatasetName","type","language","AssociatedReferences","RecordedBY","BasisOfRecord","OrganismQuantityType","SamplingProtocol","sampleSizeValue","sampleSizeUnit","Habitat","country","stateProvince","verbatimLocality","geodeticDatum","continent","waterBody","GeoreferenceProtocol","georeferencedBy","georeferencedDate","georeferenceSources","georeferenceremarks","georeferenceVerificationStatus","IdentifiedBy","eventDate","year","month","day","CatalogNumber","OccurrenceID","EventID","FieldNumber","verbatimDepth","MinimumDepthInMeters","MaximumDepthInMeters","verbatimlocation","locality","locaionID","locationAccordingTo","locationRemarks","DecimalLatitude","DecimalLongitude","occurrenceStatus","scientificName","ScientificNameID","ScientificNameAuthorship","identificationQualifier","OrganismQuantity","taxonRank","kingdom","phylum","class","order","family","genus","subgenus","SpecificEpithet","InfraSpecificEpithet","taxonRemarks"
"11","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VII_1961-10-26_B_1","FRB_MS883_MacLellanSprague_1961_VII_1961-10-26_B_1","1961_VII_1961-10-26","1961-10-26VIIB","12",3,54,"Saint John Harbour","Saint John Harbour","VII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.24868,-66.05597,"present","Nemertea",152391,,"Unident. Species",1,"phylum","Animalia","Nemertea",,,,,,,,"Unident. Species"
"12","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-24,"1961","10","24","1961_284.8_1961-10-24_C_1","FRB_MS883_MacLellanSprague_1961_284.8_1961-10-24_C_1","1961_284.8_1961-10-24","1961-10-24284.8C","24",3,54,"Saint John River above the reversing falls","Saint John Harbour","284.8","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.28522,-66.12635,"present","Nemertea",152391,,"Unident. Species",1,"phylum","Animalia","Nemertea",,,,,,,,"Unident. Species"
"13","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1959-12-02,"1959","12","02","1959_VII_1959-12-02_C_1","FRB_MS883_MacLellanSprague_1959_VII_1959-12-02_C_1","1959_VII_1959-12-02","1959-12-02VIIC",,3,54,"Saint John Harbour","Saint John Harbour","VII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.24868,-66.05597,"present","Nemertea",152391,,"Unident. Species",1,"phylum","Animalia","Nemertea",,,,,,,,"Unident. Species"
"14","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1959-12-04,"1959","12","04","1959_K.M._1959-12-04_A_1","FRB_MS883_MacLellanSprague_1959_K.M._1959-12-04_A_1","1959_K.M._1959-12-04","1959-12-04K.M.A","38",3,54,"Mouth of the Kennebecasis River","Saint John Harbour","K.M.","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.31109,-66.13152,"present","Nemertea",152391,,"Unident. Species",1,"phylum","Animalia","Nemertea",,,,,,,,"Unident. Species"
"15","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1959-11-30,"1959","11","30","1959_VIII_1959-11-30_C_1","FRB_MS883_MacLellanSprague_1959_VIII_1959-11-30_C_1","1959_VIII_1959-11-30","1959-11-30VIIIC",,3,54,"Saint John Harbour","Saint John Harbour","VIII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.23699,-66.06133,"absent","Nemertea",152391,,"Unident. Species",0,"phylum","Animalia","Nemertea",,,,,,,,"Unident. Species"
"16","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VII_1961-10-26_A_10","FRB_MS883_MacLellanSprague_1961_VII_1961-10-26_A_10","1961_VII_1961-10-26","1961-10-26VIIA","12",3,54,"Saint John Harbour","Saint John Harbour","VII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.24868,-66.05597,"present","Nephtys",129370,"Cuvier, 1817",,16,"genus","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",,,,
"17","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_X_1961-10-26_A_10","FRB_MS883_MacLellanSprague_1961_X_1961-10-26_A_10","1961_X_1961-10-26","1961-10-26XA","8",3,54,"Saint John Harbour","Saint John Harbour","X","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.25478,-66.04366,"present","Nephtys",129370,"Cuvier, 1817",,8,"genus","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",,,,
"18","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_XI_1961-10-26_C_10","FRB_MS883_MacLellanSprague_1961_XI_1961-10-26_C_10","1961_XI_1961-10-26","1961-10-26XIC","6",3,54,"Saint John Harbour","Saint John Harbour","XI","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.25134,-66.03099,"present","Nephtys",129370,"Cuvier, 1817",,3,"genus","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",,,,
"19","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VIII_1961-10-26_B_10","FRB_MS883_MacLellanSprague_1961_VIII_1961-10-26_B_10","1961_VIII_1961-10-26","1961-10-26VIIIB","10",3,54,"Saint John Harbour","Saint John Harbour","VIII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.23699,-66.06133,"present","Nephtys",129370,"Cuvier, 1817",,26,"genus","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",,,,
"20","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VIII_1961-10-26_C_10","FRB_MS883_MacLellanSprague_1961_VIII_1961-10-26_C_10","1961_VIII_1961-10-26","1961-10-26VIIIC","10",3,54,"Saint John Harbour","Saint John Harbour","VIII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.23699,-66.06133,"present","Nephtys",129370,"Cuvier, 1817",,29,"genus","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",,,,
"21","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-24,"1961","10","24","1961_280.3_1961-10-24_C_10","FRB_MS883_MacLellanSprague_1961_280.3_1961-10-24_C_10","1961_280.3_1961-10-24","1961-10-24280.3C","21",3,54,"Saint John River above the reversing falls","Saint John Harbour","280.3","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.3332,-66.18705,"present","Nephtys",129370,"Cuvier, 1817",,4,"genus","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",,,,
"22","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1959-12-01,"1959","12","01","1959_IV_1959-12-01_A_10","FRB_MS883_MacLellanSprague_1959_IV_1959-12-01_A_10","1959_IV_1959-12-01","1959-12-01IVA","18",3,54,"Saint John Harbour","Saint John Harbour","IV","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.24274,-66.0436,"present","Nephtys",129370,"Cuvier, 1817",,1,"genus","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",,,,
"23","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VI_1961-10-26_B_10","FRB_MS883_MacLellanSprague_1961_VI_1961-10-26_B_10","1961_VI_1961-10-26","1961-10-26VIB","16",3,54,"Saint John Harbour","Saint John Harbour","VI","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.21391,-66.03123,"present","Nephtys",129370,"Cuvier, 1817",,7,"genus","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",,,,
"24","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1959-12-02,"1959","12","02","1959_VII_1959-12-02_B_10","FRB_MS883_MacLellanSprague_1959_VII_1959-12-02_B_10","1959_VII_1959-12-02","1959-12-02VIIB",,3,54,"Saint John Harbour","Saint John Harbour","VII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.24868,-66.05597,"present","Nephtys",129370,"Cuvier, 1817",,25,"genus","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",,,,
"25","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_VII_1961-10-26_C_10","FRB_MS883_MacLellanSprague_1961_VII_1961-10-26_C_10","1961_VII_1961-10-26","1961-10-26VIIC","12",3,54,"Saint John Harbour","Saint John Harbour","VII","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.24868,-66.05597,"present","Nephtys",129370,"Cuvier, 1817",,17,"genus","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",,,,
"26","2016-02-24","Atlantic Biological Station","EDMO 4161","FRB Manuscript report series (biological) No.883","Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans","http://creativecommons.org/licenses/by/4.0/legalcode","FRB_MS883_MacLellanSprague","FRB: Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961","Event","En","MacLelland, D.C. and J.B. Sprague. 1966. Bottom fauna of Saint John Harbour and estuary as surveyed in 1959 and 1961. Fish. Res. Bd. Canada, St. Andrews Biological Station. MS Rept. 883, 24 p.","MacLelland, D.C. and J.B. Sprague","HumanObservation","individuals","Vessel held on station and benthic sample collected using a van Veen sampler (nominal sampling area of 0.1 sq. metres)","0.1","square metre","benthic","Canada","New Brunswick","Saint John Harbour and estuary","WGS84","North America","Atlantic Ocean","OBIS Canada Georeference Guidelines","Robert Branton (OBIS Canada)","2016-02-18","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table","verified by OBIS Canada data management team","FRB (Delphine C. Maclellan)",1961-10-26,"1961","10","26","1961_IX_1961-10-26_C_10","FRB_MS883_MacLellanSprague_1961_IX_1961-10-26_C_10","1961_IX_1961-10-26","1961-10-26IXC","14",3,54,"Saint John Harbour","Saint John Harbour","IX","FRB report|GoogleEarth","Coordinates assigned using Google earth referencing map figure in publication and station location description described in publication table",45.26454,-66.0423,"present","Nephtys",129370,"Cuvier, 1817",,12,"genus","Animalia","Annelida","Polychaeta","Phyllodocida","Nephtyidae","Nephtys",,,,
