"","spnumber","year","station","sample","date","depth","VerbatimLocation","longitude","latitude","Locality","country","stateProvince","WaterBody","count","shells","weight","group1","group2","group3","originalname","ScientificnameEdited","field1","Taxon_remarks","IdentificationQualifer","blank","AphiaID","Match.type","LSID","TSN","Qualitystatus","Taxon.status","ScientificName","Authority","AphiaID_accepted","ScientificName_accepted","Authority_accepted","Kingdom","Phylum","Class","Order","Family","Genus","Subgenus","Species","Subspecies","isMarine","isBrackish","isFresh","isTerrestrial"
"781","62","1961","284.8","C",1961-10-24,"24","Saint John River above the reversing falls",-66.12635,45.28522,"Saint John Harbour","Canada","New Brunswick","Saint John River",13,18,226.7,NA,NA,"Tellinidae","Macoma balthica","Macoma balthica",NA,NA,NA,NA,141579,"exact","urn:lsid:marinespecies.org:taxname:141579",567846,"Checked by Taxonomic Editor","accepted","Macoma balthica","(Linnaeus, 1758)",141579,"Macoma balthica","(Linnaeus, 1758)","Animalia","Mollusca","Bivalvia","Cardiida","Tellinidae","Macoma",NA,"balthica",NA,1,NA,NA,NA
"782","62","1961","280.3","C",1961-10-24,"21","Saint John River above the reversing falls",-66.18705,45.3332,"Saint John Harbour","Canada","New Brunswick","Saint John River",13,0,646.4,NA,NA,"Tellinidae","Macoma balthica","Macoma balthica",NA,NA,NA,NA,141579,"exact","urn:lsid:marinespecies.org:taxname:141579",567846,"Checked by Taxonomic Editor","accepted","Macoma balthica","(Linnaeus, 1758)",141579,"Macoma balthica","(Linnaeus, 1758)","Animalia","Mollusca","Bivalvia","Cardiida","Tellinidae","Macoma",NA,"balthica",NA,1,NA,NA,NA
"783","62","1959","280.3","C",1959-12-03,"21","Saint John River above the reversing falls",-66.18705,45.3332,"Saint John Harbour","Canada","New Brunswick","Saint John River",21,0,612.4,NA,NA,"Tellinidae","Macoma balthica","Macoma balthica",NA,NA,NA,NA,141579,"exact","urn:lsid:marinespecies.org:taxname:141579",567846,"Checked by Taxonomic Editor","accepted","Macoma balthica","(Linnaeus, 1758)",141579,"Macoma balthica","(Linnaeus, 1758)","Animalia","Mollusca","Bivalvia","Cardiida","Tellinidae","Macoma",NA,"balthica",NA,1,NA,NA,NA
"784","62","1961","K.M.","C",1961-10-24,"25","Mouth of the Kennebecasis River",-66.13152,45.31109,"Saint John Harbour","Canada","New Brunswick","Saint John River",1,0,0.4,NA,NA,"Tellinidae","Macoma balthica","Macoma balthica",NA,NA,NA,NA,141579,"exact","urn:lsid:marinespecies.org:taxname:141579",567846,"Checked by Taxonomic Editor","accepted","Macoma balthica","(Linnaeus, 1758)",141579,"Macoma balthica","(Linnaeus, 1758)","Animalia","Mollusca","Bivalvia","Cardiida","Tellinidae","Macoma",NA,"balthica",NA,1,NA,NA,NA
"785","63","1961","VII","A",1961-10-26,"12","Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0.8,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"786","63","1961","X","B",1961-10-26,"8","Saint John Harbour",-66.04366,45.25478,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0.1,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"787","63","1959","IX","A",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0.2,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"788","63","1959","VII","C",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0.2,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"789","63","1961","VIII","B",1961-10-26,"10","Saint John Harbour",-66.06133,45.23699,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",7,0,14.4,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"790","63","1959","VI","B",1959-11-30,NA,"Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",84,0,70.8,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"791","63","1959","VIII","C",1959-11-30,NA,"Saint John Harbour",-66.06133,45.23699,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",12,0,8.9,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"792","63","1961","V","A",1961-10-26,"11","Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,3.1,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"793","63","1961","VI","B",1961-10-26,"16","Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",67,0,40.7,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"794","63","1959","IX","C",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0.2,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"795","63","1959","IV","A",1959-12-01,"18","Saint John Harbour",-66.0436,45.24274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,1.1,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"796","63","1959","V","B",1959-11-30,NA,"Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,1.3,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"797","63","1959","VIII","A",1959-11-30,NA,"Saint John Harbour",-66.06133,45.23699,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",22,0,16.2,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"798","63","1959","V","A",1959-11-30,NA,"Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",23,0,15.2,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"799","63","1961","VI","C",1961-10-26,"16","Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",50,0,34.9,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"800","63","1959","VII","B",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",5,0,3.8,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"801","63","1959","VIII","B",1959-11-30,NA,"Saint John Harbour",-66.06133,45.23699,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",6,0,7.1,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"802","63","1961","VIII","C",1961-10-26,"10","Saint John Harbour",-66.06133,45.23699,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",7,0,13,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"803","63","1961","V","B",1961-10-26,"11","Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",13,0,10.9,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"804","63","1961","VI","A",1961-10-26,"16","Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",27,0,0.9,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"805","63","1959","VI","A",1959-11-30,NA,"Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",31,0,31.8,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"806","63","1959","VI","C",1959-11-30,NA,"Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",30,0,37.3,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"807","63","1961","V","C",1961-10-26,"11","Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",17,0,21.8,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"808","63","1959","V","C",1959-11-30,NA,"Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",15,0,38,NA,NA,"Nuculidae","Nucula proxima","Nucula proxima",NA,NA,NA,NA,156916,"exact","urn:lsid:marinespecies.org:taxname:156916",79132,"Checked by Taxonomic Editor","accepted","Nucula proxima","Say, 1822",156916,"Nucula proxima","Say, 1822","Animalia","Mollusca","Bivalvia","Nuculida","Nuculidae","Nucula",NA,"proxima",NA,1,NA,NA,NA
"809","64","1959","VI","A",1959-11-30,NA,"Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,107.1,NA,NA,"Astartidae","Astarte sp.","Astarte J. Sowerby, 1816",NA,NA,NA,NA,137683,"exact","urn:lsid:marinespecies.org:taxname:137683",80797,"Checked by Taxonomic Editor","accepted","Astarte","J. Sowerby, 1816",137683,"Astarte","J. Sowerby, 1816","Animalia","Mollusca","Bivalvia","Carditida","Astartidae","Astarte",NA,NA,NA,1,NA,NA,NA
"810","64","1961","VI","B",1961-10-26,"16","Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,0,NA,NA,"Astartidae","Astarte sp.","Astarte J. Sowerby, 1816",NA,NA,NA,NA,137683,"exact","urn:lsid:marinespecies.org:taxname:137683",80797,"Checked by Taxonomic Editor","accepted","Astarte","J. Sowerby, 1816",137683,"Astarte","J. Sowerby, 1816","Animalia","Mollusca","Bivalvia","Carditida","Astartidae","Astarte",NA,NA,NA,1,NA,NA,NA
"811","64","1961","VI","C",1961-10-26,"16","Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,0,NA,NA,"Astartidae","Astarte sp.","Astarte J. Sowerby, 1816",NA,NA,NA,NA,137683,"exact","urn:lsid:marinespecies.org:taxname:137683",80797,"Checked by Taxonomic Editor","accepted","Astarte","J. Sowerby, 1816",137683,"Astarte","J. Sowerby, 1816","Animalia","Mollusca","Bivalvia","Carditida","Astartidae","Astarte",NA,NA,NA,1,NA,NA,NA
"812","65","1959","V","C",1959-11-30,NA,"Saint John Harbour",-66.03305,45.22846,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,28.3,"HEMICHORDATA","Ascidiacea",NA,"Unidentied spp.","Ascidiacea",NA,"Unidentied spp.",NA,NA,1839,"exact","urn:lsid:marinespecies.org:taxname:1839",158854,"Checked by Taxonomic Editor","accepted","Ascidiacea","Blainville, 1824",1839,"Ascidiacea","Blainville, 1824","Animalia","Chordata","Ascidiacea",NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"813","65","1961","VIII","C",1961-10-26,"10","Saint John Harbour",-66.06133,45.23699,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,91.2,"HEMICHORDATA","Ascidiacea",NA,"Unidentied spp.","Ascidiacea",NA,"Unidentied spp.",NA,NA,1839,"exact","urn:lsid:marinespecies.org:taxname:1839",158854,"Checked by Taxonomic Editor","accepted","Ascidiacea","Blainville, 1824",1839,"Ascidiacea","Blainville, 1824","Animalia","Chordata","Ascidiacea",NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"814","65","1961","287.7","C",1961-10-24,"37","Saint John River above the reversing falls",-66.09453,45.26712,"Saint John Harbour","Canada","New Brunswick","Saint John River",3,0,7.1,"HEMICHORDATA","Ascidiacea",NA,"Unidentied spp.","Ascidiacea",NA,"Unidentied spp.",NA,NA,1839,"exact","urn:lsid:marinespecies.org:taxname:1839",158854,"Checked by Taxonomic Editor","accepted","Ascidiacea","Blainville, 1824",1839,"Ascidiacea","Blainville, 1824","Animalia","Chordata","Ascidiacea",NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"815","65","1961","VI","A",1961-10-26,"16","Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,178.3,"HEMICHORDATA","Ascidiacea",NA,"Unidentied spp.","Ascidiacea",NA,"Unidentied spp.",NA,NA,1839,"exact","urn:lsid:marinespecies.org:taxname:1839",158854,"Checked by Taxonomic Editor","accepted","Ascidiacea","Blainville, 1824",1839,"Ascidiacea","Blainville, 1824","Animalia","Chordata","Ascidiacea",NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"816","65","1961","VIII","B",1961-10-26,"10","Saint John Harbour",-66.06133,45.23699,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",7,0,966.8,"HEMICHORDATA","Ascidiacea",NA,"Unidentied spp.","Ascidiacea",NA,"Unidentied spp.",NA,NA,1839,"exact","urn:lsid:marinespecies.org:taxname:1839",158854,"Checked by Taxonomic Editor","accepted","Ascidiacea","Blainville, 1824",1839,"Ascidiacea","Blainville, 1824","Animalia","Chordata","Ascidiacea",NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"817","65","1961","VI","B",1961-10-26,"16","Saint John Harbour",-66.03123,45.21391,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,1.8,"HEMICHORDATA","Ascidiacea",NA,"Unidentied spp.","Ascidiacea",NA,"Unidentied spp.",NA,NA,1839,"exact","urn:lsid:marinespecies.org:taxname:1839",158854,"Checked by Taxonomic Editor","accepted","Ascidiacea","Blainville, 1824",1839,"Ascidiacea","Blainville, 1824","Animalia","Chordata","Ascidiacea",NA,NA,NA,NA,NA,NA,1,NA,NA,NA
"818","7","1959","IX","B",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",6,0,31.4,NA,NA,"Nereidae","Nereis diversicolor","Nereis diversicolor",NA,NA,NA,NA,130394,"exact","urn:lsid:marinespecies.org:taxname:130394",65920,"Checked by Taxonomic Editor","unaccepted","Nereis (Hediste) diversicolor","O.F. Müller, 1776",152302,"Hediste diversicolor","(O.F. Müller, 1776)","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Hediste","diversicolor",NA,1,NA,NA,NA
"819","7","1959","IX","C",1959-12-02,"3","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",10,0,11.8,NA,NA,"Nereidae","Nereis diversicolor","Nereis diversicolor",NA,NA,NA,NA,130394,"exact","urn:lsid:marinespecies.org:taxname:130394",65920,"Checked by Taxonomic Editor","unaccepted","Nereis (Hediste) diversicolor","O.F. Müller, 1776",152302,"Hediste diversicolor","(O.F. Müller, 1776)","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Hediste","diversicolor",NA,1,NA,NA,NA
"820","7","1959","II","B",1959-11-30,"23","Saint John Harbour",-66.05948,45.26274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,16,NA,NA,"Nereidae","Nereis diversicolor","Nereis diversicolor",NA,NA,NA,NA,130394,"exact","urn:lsid:marinespecies.org:taxname:130394",65920,"Checked by Taxonomic Editor","unaccepted","Nereis (Hediste) diversicolor","O.F. Müller, 1776",152302,"Hediste diversicolor","(O.F. Müller, 1776)","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Hediste","diversicolor",NA,1,NA,NA,NA
"821","7","1961","IX","B",1961-10-26,"14","Saint John Harbour",-66.0423,45.26454,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",18,0,84.6,NA,NA,"Nereidae","Nereis diversicolor","Nereis diversicolor",NA,NA,NA,NA,130394,"exact","urn:lsid:marinespecies.org:taxname:130394",65920,"Checked by Taxonomic Editor","unaccepted","Nereis (Hediste) diversicolor","O.F. Müller, 1776",152302,"Hediste diversicolor","(O.F. Müller, 1776)","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Hediste","diversicolor",NA,1,NA,NA,NA
"822","7","1959","K.M.","C",1959-12-04,"38","Mouth of the Kennebecasis River",-66.13152,45.31109,"Saint John Harbour","Canada","New Brunswick","Saint John River",1,0,221.6,NA,NA,"Nereidae","Nereis diversicolor","Nereis diversicolor",NA,NA,NA,NA,130394,"exact","urn:lsid:marinespecies.org:taxname:130394",65920,"Checked by Taxonomic Editor","unaccepted","Nereis (Hediste) diversicolor","O.F. Müller, 1776",152302,"Hediste diversicolor","(O.F. Müller, 1776)","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Hediste","diversicolor",NA,1,NA,NA,NA
"823","7","1959","VII","C",1959-12-02,NA,"Saint John Harbour",-66.05597,45.24868,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",2,0,51.7,NA,NA,"Nereidae","Nereis diversicolor","Nereis diversicolor",NA,NA,NA,NA,130394,"exact","urn:lsid:marinespecies.org:taxname:130394",65920,"Checked by Taxonomic Editor","unaccepted","Nereis (Hediste) diversicolor","O.F. Müller, 1776",152302,"Hediste diversicolor","(O.F. Müller, 1776)","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Hediste","diversicolor",NA,1,NA,NA,NA
"824","7","1961","284.8","B",1961-10-24,"40","Saint John River above the reversing falls",-66.12635,45.28522,"Saint John Harbour","Canada","New Brunswick","Saint John River",16,0,90.9,NA,NA,"Nereidae","Nereis diversicolor","Nereis diversicolor",NA,NA,NA,NA,130394,"exact","urn:lsid:marinespecies.org:taxname:130394",65920,"Checked by Taxonomic Editor","unaccepted","Nereis (Hediste) diversicolor","O.F. Müller, 1776",152302,"Hediste diversicolor","(O.F. Müller, 1776)","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Hediste","diversicolor",NA,1,NA,NA,NA
"825","7","1961","III","C",1961-10-26,"16","Saint John Harbour",-66.05489,45.25793,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",30,0,95.2,NA,NA,"Nereidae","Nereis diversicolor","Nereis diversicolor",NA,NA,NA,NA,130394,"exact","urn:lsid:marinespecies.org:taxname:130394",65920,"Checked by Taxonomic Editor","unaccepted","Nereis (Hediste) diversicolor","O.F. Müller, 1776",152302,"Hediste diversicolor","(O.F. Müller, 1776)","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Hediste","diversicolor",NA,1,NA,NA,NA
"826","7","1961","X","B",1961-10-26,"8","Saint John Harbour",-66.04366,45.25478,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,3.8,NA,NA,"Nereidae","Nereis diversicolor","Nereis diversicolor",NA,NA,NA,NA,130394,"exact","urn:lsid:marinespecies.org:taxname:130394",65920,"Checked by Taxonomic Editor","unaccepted","Nereis (Hediste) diversicolor","O.F. Müller, 1776",152302,"Hediste diversicolor","(O.F. Müller, 1776)","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Hediste","diversicolor",NA,1,NA,NA,NA
"827","7","1961","III","A",1961-10-26,"16","Saint John Harbour",-66.05489,45.25793,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",13,0,98.3,NA,NA,"Nereidae","Nereis diversicolor","Nereis diversicolor",NA,NA,NA,NA,130394,"exact","urn:lsid:marinespecies.org:taxname:130394",65920,"Checked by Taxonomic Editor","unaccepted","Nereis (Hediste) diversicolor","O.F. Müller, 1776",152302,"Hediste diversicolor","(O.F. Müller, 1776)","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Hediste","diversicolor",NA,1,NA,NA,NA
"828","7","1959","284.8","C",1959-11-30,"22","Saint John River above the reversing falls",-66.12635,45.28522,"Saint John Harbour","Canada","New Brunswick","Saint John River",2,0,0,NA,NA,"Nereidae","Nereis diversicolor","Nereis diversicolor",NA,NA,NA,NA,130394,"exact","urn:lsid:marinespecies.org:taxname:130394",65920,"Checked by Taxonomic Editor","unaccepted","Nereis (Hediste) diversicolor","O.F. Müller, 1776",152302,"Hediste diversicolor","(O.F. Müller, 1776)","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Hediste","diversicolor",NA,1,NA,NA,NA
"829","7","1959","IV","B",1959-12-01,"16","Saint John Harbour",-66.0436,45.24274,"Saint John Harbour","Canada","New Brunswick","Bay of Fundy",1,0,6.1,NA,NA,"Nereidae","Nereis diversicolor","Nereis diversicolor",NA,NA,NA,NA,130394,"exact","urn:lsid:marinespecies.org:taxname:130394",65920,"Checked by Taxonomic Editor","unaccepted","Nereis (Hediste) diversicolor","O.F. Müller, 1776",152302,"Hediste diversicolor","(O.F. Müller, 1776)","Animalia","Annelida","Polychaeta","Phyllodocida","Nereididae","Nereis","Hediste","diversicolor",NA,1,NA,NA,NA
